;start;start_day;destination;destination_day;product
1159;Dovera, Oldrini 2;4;Ricengo, Guglielmo Marconi;0;51
1160;Dovera, Oldrini 2;4;Ripalta Cremasca, Roma, 5;0;81
1161;Dovera, Oldrini 2;4;Rivolta d'Adda, Stefano Renzi, 5;2;80
1162;Dovera, Oldrini 2;4;Rivolta d'Adda, Stefano Renzi, 5;4;112
1163;Dovera, Oldrini 2;4;Romanengo, Guaiarini, 14;2;20
1164;Dovera, Oldrini 2;4;San Giovanni in Croce, Feudatari, 25 A;1;44
1165;Dovera, Oldrini 2;4;San Giovanni in Croce, Feudatari, 25 A;3;66
1166;Dovera, Oldrini 2;4;Scandolara Ravara, Italia;1;0
1167;Dovera, Oldrini 2;4;Sergnano, IV Novembre,  10;0;39
1168;Dovera, Oldrini 2;4;Sesto ed Uniti, Roma, 4;0;3
1169;Dovera, Oldrini 2;4;Soncino, Dante Alighieri, 23;0;120
1170;Dovera, Oldrini 2;4;Soresina, Giacomo Matteotti, 6;0;69
1171;Dovera, Oldrini 2;4;Spino d'Adda, Circonvallazione, 13;2;65
1172;Dovera, Oldrini 2;4;Spino d'Adda, Circonvallazione, 13;4;91
1173;Dovera, Oldrini 2;4;Trescore Cremasco, Vittorio Veneto, 1;4;84
1174;Dovera, Oldrini 2;4;Trigolo, Roma, 26;0;12
1175;Dovera, Oldrini 2;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;77
1176;Dovera, Oldrini 2;4;Vailate, Dante Alighieri, 7;1;0
1177;Dovera, Oldrini 2;4;Vescovato, Roma, 44;3;78
1178;Dovera, Oldrini 2;4;Casaletto Vaprio, Maggiore, 7;4;7
1179;Dovera, Oldrini 2;4;Cremona, Sesto 39;3;120
1180;Grontardo, Roma, 16;3;Agnadello, Marconi, 6;4;15
1181;Grontardo, Roma, 16;3;Annicco, Giuseppe Garibaldi, 6;2;0
1182;Grontardo, Roma, 16;3;Bagnolo Cremasco, Roma, 3;4;5
1183;Grontardo, Roma, 16;3;Camisano, Trieste, 57;0;8
1184;Grontardo, Roma, 16;3;Capergnanica, XI febbraio, 7;4;4
1185;Grontardo, Roma, 16;3;Capralba, Piave, 2;0;36
1186;Grontardo, Roma, 16;3;Casale Cremasco-Vidolasco, Roma, 56;0;0
1187;Grontardo, Roma, 16;3;Casalmaggiore, Guglielmo Marconi, 8;1;40
1188;Grontardo, Roma, 16;3;Casalmaggiore, Guglielmo Marconi, 8;3;56
1189;Grontardo, Roma, 16;3;Casalpusterlengo, Pusterla 7;1;0
1190;Grontardo, Roma, 16;3;Castelleone, Roma, 67;0;68
1191;Grontardo, Roma, 16;3;Castelleone, Roma, 67;2;102
1192;Grontardo, Roma, 16;3;Castelverde, Ubaldo Ferrari, 15;2;12
1193;Grontardo, Roma, 16;3;Crema, Civerchi, 9;1;680
1194;Grontardo, Roma, 16;3;Crema, Civerchi, 9;2;816
1195;Grontardo, Roma, 16;3;Crema, Civerchi, 9;3;952
1196;Grontardo, Roma, 16;3;Crema, Civerchi, 9;4;136
1197;Grontardo, Roma, 16;3;Cremona, Ugolani Dati, 4;1;5
1198;Grontardo, Roma, 16;3;Cremona, Ugolani Dati, 4;3;7
1199;Grontardo, Roma, 16;3;Dovera, Oldrini 2;4;7
1200;Grontardo, Roma, 16;3;Grontardo, Roma, 16;3;84
1201;Grontardo, Roma, 16;3;Grumello Cremonese ed Uniti, Roma, 2;0;4
1202;Grontardo, Roma, 16;3;Isola Dovarese, Giacomo Matteotti, 1;3;77
1203;Grontardo, Roma, 16;3;Izano, Gerardo da Izano, 4/C;3;0
1204;Grontardo, Roma, 16;3;Madignano, Portici, 4;2;150
1205;Grontardo, Roma, 16;3;Monte Cremasco, Roma, 12;4;16
1206;Grontardo, Roma, 16;3;Montodine,  XXV Aprile, 10;0;60
1207;Grontardo, Roma, 16;3;Offanengo, Clavelli Martini, 5;3;399
1208;Grontardo, Roma, 16;3;Ostiano, Mazzini, 1;1;0
1209;Grontardo, Roma, 16;3;Ostiano, Mazzini, 1;3;0
1210;Grontardo, Roma, 16;3;Palazzo Pignano, Marco Polo, 31;2;12
1211;Grontardo, Roma, 16;3;Pandino, Castello, 15;2;192
1212;Grontardo, Roma, 16;3;Pandino, Castello, 15;4;32
1213;Grontardo, Roma, 16;3;Persico Dosimo, Albert ,7;1;50
1214;Grontardo, Roma, 16;3;Persico Dosimo, Albert ,7;3;70
1215;Grontardo, Roma, 16;3;Piadena, Platina, 40;3;63
1216;Grontardo, Roma, 16;3;Pizzighettone, Giuseppe Garibaldi, 18;0;24
1217;Grontardo, Roma, 16;3;Manerbio, INSURREZIONE NAZIONALE;3;616
1218;Grontardo, Roma, 16;3;Ricengo, Guglielmo Marconi;0;48
1219;Grontardo, Roma, 16;3;Ripalta Cremasca, Roma, 5;0;84
1220;Grontardo, Roma, 16;3;Rivolta d'Adda, Stefano Renzi, 5;2;90
1221;Grontardo, Roma, 16;3;Rivolta d'Adda, Stefano Renzi, 5;4;15
1222;Grontardo, Roma, 16;3;Romanengo, Guaiarini, 14;2;24
1223;Grontardo, Roma, 16;3;San Giovanni in Croce, Feudatari, 25 A;1;90
1224;Grontardo, Roma, 16;3;San Giovanni in Croce, Feudatari, 25 A;3;126
1225;Grontardo, Roma, 16;3;Scandolara Ravara, Italia;1;0
1226;Grontardo, Roma, 16;3;Sergnano, IV Novembre,  10;0;4
1227;Grontardo, Roma, 16;3;Sesto ed Uniti, Roma, 4;0;4
1228;Grontardo, Roma, 16;3;Soncino, Dante Alighieri, 23;0;140
1229;Grontardo, Roma, 16;3;Soresina, Giacomo Matteotti, 6;0;136
1230;Grontardo, Roma, 16;3;Spino d'Adda, Circonvallazione, 13;2;84
1231;Grontardo, Roma, 16;3;Spino d'Adda, Circonvallazione, 13;4;14
1232;Grontardo, Roma, 16;3;Trescore Cremasco, Vittorio Veneto, 1;4;6
1233;Grontardo, Roma, 16;3;Trigolo, Roma, 26;0;24
1234;Grontardo, Roma, 16;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;6
1235;Grontardo, Roma, 16;3;Vailate, Dante Alighieri, 7;1;0
1236;Grontardo, Roma, 16;3;Vescovato, Roma, 44;3;35
1237;Grontardo, Roma, 16;3;Casaletto Vaprio, Maggiore, 7;4;0
1238;Grontardo, Roma, 16;3;Cremona, Sesto 39;3;56
1239;Grumello Cremonese ed Uniti, Roma, 2;0;Agnadello, Marconi, 6;4;20
1240;Grumello Cremonese ed Uniti, Roma, 2;0;Annicco, Giuseppe Garibaldi, 6;2;4
1241;Grumello Cremonese ed Uniti, Roma, 2;0;Bagnolo Cremasco, Roma, 3;4;0
1242;Grumello Cremonese ed Uniti, Roma, 2;0;Camisano, Trieste, 57;0;0
1243;Grumello Cremonese ed Uniti, Roma, 2;0;Capergnanica, XI febbraio, 7;4;8
1244;Grumello Cremonese ed Uniti, Roma, 2;0;Capralba, Piave, 2;0;35
1245;Grumello Cremonese ed Uniti, Roma, 2;0;Casale Cremasco-Vidolasco, Roma, 56;0;0
1246;Grumello Cremonese ed Uniti, Roma, 2;0;Casalmaggiore, Guglielmo Marconi, 8;1;2
1247;Grumello Cremonese ed Uniti, Roma, 2;0;Casalmaggiore, Guglielmo Marconi, 8;3;6
1248;Grumello Cremonese ed Uniti, Roma, 2;0;Casalpusterlengo, Pusterla 7;1;0
1249;Grumello Cremonese ed Uniti, Roma, 2;0;Castelleone, Roma, 67;0;56
1250;Grumello Cremonese ed Uniti, Roma, 2;0;Castelleone, Roma, 67;2;16
1251;Grumello Cremonese ed Uniti, Roma, 2;0;Castelverde, Ubaldo Ferrari, 15;2;2
1252;Grumello Cremonese ed Uniti, Roma, 2;0;Crema, Civerchi, 9;1;32
1253;Grumello Cremonese ed Uniti, Roma, 2;0;Crema, Civerchi, 9;2;64
1254;Grumello Cremonese ed Uniti, Roma, 2;0;Crema, Civerchi, 9;3;96
1255;Grumello Cremonese ed Uniti, Roma, 2;0;Crema, Civerchi, 9;4;128
1256;Grumello Cremonese ed Uniti, Roma, 2;0;Cremona, Ugolani Dati, 4;1;4
1257;Grumello Cremonese ed Uniti, Roma, 2;0;Cremona, Ugolani Dati, 4;3;12
1258;Grumello Cremonese ed Uniti, Roma, 2;0;Dovera, Oldrini 2;4;8
1259;Grumello Cremonese ed Uniti, Roma, 2;0;Grontardo, Roma, 16;3;0
1260;Grumello Cremonese ed Uniti, Roma, 2;0;Grumello Cremonese ed Uniti, Roma, 2;0;77
1261;Grumello Cremonese ed Uniti, Roma, 2;0;Isola Dovarese, Giacomo Matteotti, 1;3;6
1262;Grumello Cremonese ed Uniti, Roma, 2;0;Izano, Gerardo da Izano, 4/C;3;6
1263;Grumello Cremonese ed Uniti, Roma, 2;0;Madignano, Portici, 4;2;20
1264;Grumello Cremonese ed Uniti, Roma, 2;0;Monte Cremasco, Roma, 12;4;0
1265;Grumello Cremonese ed Uniti, Roma, 2;0;Montodine,  XXV Aprile, 10;0;28
1266;Grumello Cremonese ed Uniti, Roma, 2;0;Offanengo, Clavelli Martini, 5;3;45
1267;Grumello Cremonese ed Uniti, Roma, 2;0;Ostiano, Mazzini, 1;1;0
1268;Grumello Cremonese ed Uniti, Roma, 2;0;Ostiano, Mazzini, 1;3;0
1269;Grumello Cremonese ed Uniti, Roma, 2;0;Palazzo Pignano, Marco Polo, 31;2;0
1270;Grumello Cremonese ed Uniti, Roma, 2;0;Pandino, Castello, 15;2;18
1271;Grumello Cremonese ed Uniti, Roma, 2;0;Pandino, Castello, 15;4;36
1272;Grumello Cremonese ed Uniti, Roma, 2;0;Persico Dosimo, Albert ,7;1;7
1273;Grumello Cremonese ed Uniti, Roma, 2;0;Persico Dosimo, Albert ,7;3;21
1274;Grumello Cremonese ed Uniti, Roma, 2;0;Piadena, Platina, 40;3;3
1275;Grumello Cremonese ed Uniti, Roma, 2;0;Pizzighettone, Giuseppe Garibaldi, 18;0;7
1276;Grumello Cremonese ed Uniti, Roma, 2;0;Manerbio, INSURREZIONE NAZIONALE;3;126
1277;Grumello Cremonese ed Uniti, Roma, 2;0;Ricengo, Guglielmo Marconi;0;14
1278;Grumello Cremonese ed Uniti, Roma, 2;0;Ripalta Cremasca, Roma, 5;0;42
1279;Grumello Cremonese ed Uniti, Roma, 2;0;Rivolta d'Adda, Stefano Renzi, 5;2;0
1280;Grumello Cremonese ed Uniti, Roma, 2;0;Rivolta d'Adda, Stefano Renzi, 5;4;0
1281;Grumello Cremonese ed Uniti, Roma, 2;0;Romanengo, Guaiarini, 14;2;4
1282;Grumello Cremonese ed Uniti, Roma, 2;0;San Giovanni in Croce, Feudatari, 25 A;1;4
1283;Grumello Cremonese ed Uniti, Roma, 2;0;San Giovanni in Croce, Feudatari, 25 A;3;12
1284;Grumello Cremonese ed Uniti, Roma, 2;0;Scandolara Ravara, Italia;1;0
1285;Grumello Cremonese ed Uniti, Roma, 2;0;Sergnano, IV Novembre,  10;0;28
1286;Grumello Cremonese ed Uniti, Roma, 2;0;Sesto ed Uniti, Roma, 4;0;63
1287;Grumello Cremonese ed Uniti, Roma, 2;0;Soncino, Dante Alighieri, 23;0;21
1288;Grumello Cremonese ed Uniti, Roma, 2;0;Soresina, Giacomo Matteotti, 6;0;56
1289;Grumello Cremonese ed Uniti, Roma, 2;0;Spino d'Adda, Circonvallazione, 13;2;4
1290;Grumello Cremonese ed Uniti, Roma, 2;0;Spino d'Adda, Circonvallazione, 13;4;8
1291;Grumello Cremonese ed Uniti, Roma, 2;0;Trescore Cremasco, Vittorio Veneto, 1;4;0
1292;Grumello Cremonese ed Uniti, Roma, 2;0;Trigolo, Roma, 26;0;21
1293;Grumello Cremonese ed Uniti, Roma, 2;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
1294;Grumello Cremonese ed Uniti, Roma, 2;0;Vailate, Dante Alighieri, 7;1;0
1295;Grumello Cremonese ed Uniti, Roma, 2;0;Vescovato, Roma, 44;3;6
1296;Grumello Cremonese ed Uniti, Roma, 2;0;Casaletto Vaprio, Maggiore, 7;4;0
1297;Grumello Cremonese ed Uniti, Roma, 2;0;Cremona, Sesto 39;3;6
1298;Isola Dovarese, Giacomo Matteotti, 1;3;Agnadello, Marconi, 6;4;6
1299;Isola Dovarese, Giacomo Matteotti, 1;3;Annicco, Giuseppe Garibaldi, 6;2;0
1300;Isola Dovarese, Giacomo Matteotti, 1;3;Bagnolo Cremasco, Roma, 3;4;4
1301;Isola Dovarese, Giacomo Matteotti, 1;3;Camisano, Trieste, 57;0;12
1302;Isola Dovarese, Giacomo Matteotti, 1;3;Capergnanica, XI febbraio, 7;4;5
1303;Isola Dovarese, Giacomo Matteotti, 1;3;Capralba, Piave, 2;0;12
1304;Isola Dovarese, Giacomo Matteotti, 1;3;Casale Cremasco-Vidolasco, Roma, 56;0;0
1305;Isola Dovarese, Giacomo Matteotti, 1;3;Casalmaggiore, Guglielmo Marconi, 8;1;35
1306;Isola Dovarese, Giacomo Matteotti, 1;3;Casalmaggiore, Guglielmo Marconi, 8;3;49
1307;Isola Dovarese, Giacomo Matteotti, 1;3;Casalpusterlengo, Pusterla 7;1;0
1308;Isola Dovarese, Giacomo Matteotti, 1;3;Castelleone, Roma, 67;0;28
1309;Isola Dovarese, Giacomo Matteotti, 1;3;Castelleone, Roma, 67;2;42
1310;Isola Dovarese, Giacomo Matteotti, 1;3;Castelverde, Ubaldo Ferrari, 15;2;0
1311;Isola Dovarese, Giacomo Matteotti, 1;3;Crema, Civerchi, 9;1;585
1312;Isola Dovarese, Giacomo Matteotti, 1;3;Crema, Civerchi, 9;2;702
1313;Isola Dovarese, Giacomo Matteotti, 1;3;Crema, Civerchi, 9;3;819
1314;Isola Dovarese, Giacomo Matteotti, 1;3;Crema, Civerchi, 9;4;117
1315;Isola Dovarese, Giacomo Matteotti, 1;3;Cremona, Ugolani Dati, 4;1;5
1316;Isola Dovarese, Giacomo Matteotti, 1;3;Cremona, Ugolani Dati, 4;3;7
1317;Isola Dovarese, Giacomo Matteotti, 1;3;Dovera, Oldrini 2;4;3
1318;Isola Dovarese, Giacomo Matteotti, 1;3;Grontardo, Roma, 16;3;14
1319;Isola Dovarese, Giacomo Matteotti, 1;3;Grumello Cremonese ed Uniti, Roma, 2;0;8
1320;Isola Dovarese, Giacomo Matteotti, 1;3;Isola Dovarese, Giacomo Matteotti, 1;3;14
1321;Isola Dovarese, Giacomo Matteotti, 1;3;Izano, Gerardo da Izano, 4/C;3;14
1322;Isola Dovarese, Giacomo Matteotti, 1;3;Madignano, Portici, 4;2;42
1323;Isola Dovarese, Giacomo Matteotti, 1;3;Monte Cremasco, Roma, 12;4;12
1324;Isola Dovarese, Giacomo Matteotti, 1;3;Montodine,  XXV Aprile, 10;0;28
1325;Isola Dovarese, Giacomo Matteotti, 1;3;Offanengo, Clavelli Martini, 5;3;175
1326;Isola Dovarese, Giacomo Matteotti, 1;3;Ostiano, Mazzini, 1;1;5
1327;Isola Dovarese, Giacomo Matteotti, 1;3;Ostiano, Mazzini, 1;3;7
1328;Isola Dovarese, Giacomo Matteotti, 1;3;Palazzo Pignano, Marco Polo, 31;2;6
1329;Isola Dovarese, Giacomo Matteotti, 1;3;Pandino, Castello, 15;2;102
1330;Isola Dovarese, Giacomo Matteotti, 1;3;Pandino, Castello, 15;4;17
1331;Isola Dovarese, Giacomo Matteotti, 1;3;Persico Dosimo, Albert ,7;1;40
1332;Isola Dovarese, Giacomo Matteotti, 1;3;Persico Dosimo, Albert ,7;3;56
1333;Isola Dovarese, Giacomo Matteotti, 1;3;Piadena, Platina, 40;3;49
1334;Isola Dovarese, Giacomo Matteotti, 1;3;Pizzighettone, Giuseppe Garibaldi, 18;0;16
1335;Isola Dovarese, Giacomo Matteotti, 1;3;Manerbio, INSURREZIONE NAZIONALE;3;525
1336;Isola Dovarese, Giacomo Matteotti, 1;3;Ricengo, Guglielmo Marconi;0;24
1337;Isola Dovarese, Giacomo Matteotti, 1;3;Ripalta Cremasca, Roma, 5;0;48
1338;Isola Dovarese, Giacomo Matteotti, 1;3;Rivolta d'Adda, Stefano Renzi, 5;2;66
1339;Isola Dovarese, Giacomo Matteotti, 1;3;Rivolta d'Adda, Stefano Renzi, 5;4;11
1340;Isola Dovarese, Giacomo Matteotti, 1;3;Romanengo, Guaiarini, 14;2;0
1341;Isola Dovarese, Giacomo Matteotti, 1;3;San Giovanni in Croce, Feudatari, 25 A;1;75
1342;Isola Dovarese, Giacomo Matteotti, 1;3;San Giovanni in Croce, Feudatari, 25 A;3;105
1343;Isola Dovarese, Giacomo Matteotti, 1;3;Scandolara Ravara, Italia;1;0
1344;Isola Dovarese, Giacomo Matteotti, 1;3;Sergnano, IV Novembre,  10;0;12
1345;Isola Dovarese, Giacomo Matteotti, 1;3;Sesto ed Uniti, Roma, 4;0;8
1346;Isola Dovarese, Giacomo Matteotti, 1;3;Soncino, Dante Alighieri, 23;0;132
1347;Isola Dovarese, Giacomo Matteotti, 1;3;Soresina, Giacomo Matteotti, 6;0;108
1348;Isola Dovarese, Giacomo Matteotti, 1;3;Spino d'Adda, Circonvallazione, 13;2;54
1349;Isola Dovarese, Giacomo Matteotti, 1;3;Spino d'Adda, Circonvallazione, 13;4;9
1350;Isola Dovarese, Giacomo Matteotti, 1;3;Trescore Cremasco, Vittorio Veneto, 1;4;9
1351;Isola Dovarese, Giacomo Matteotti, 1;3;Trigolo, Roma, 26;0;4
1352;Isola Dovarese, Giacomo Matteotti, 1;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
1353;Isola Dovarese, Giacomo Matteotti, 1;3;Vailate, Dante Alighieri, 7;1;0
1354;Isola Dovarese, Giacomo Matteotti, 1;3;Vescovato, Roma, 44;3;28
1355;Isola Dovarese, Giacomo Matteotti, 1;3;Casaletto Vaprio, Maggiore, 7;4;0
1356;Isola Dovarese, Giacomo Matteotti, 1;3;Cremona, Sesto 39;3;28
1357;Izano, Gerardo da Izano, 4/C;3;Agnadello, Marconi, 6;4;4
1358;Izano, Gerardo da Izano, 4/C;3;Annicco, Giuseppe Garibaldi, 6;2;0
1359;Izano, Gerardo da Izano, 4/C;3;Bagnolo Cremasco, Roma, 3;4;2
1360;Izano, Gerardo da Izano, 4/C;3;Camisano, Trieste, 57;0;0
1361;Izano, Gerardo da Izano, 4/C;3;Capergnanica, XI febbraio, 7;4;0
1362;Izano, Gerardo da Izano, 4/C;3;Capralba, Piave, 2;0;16
1363;Izano, Gerardo da Izano, 4/C;3;Casale Cremasco-Vidolasco, Roma, 56;0;0
1364;Izano, Gerardo da Izano, 4/C;3;Casalmaggiore, Guglielmo Marconi, 8;1;15
1365;Izano, Gerardo da Izano, 4/C;3;Casalmaggiore, Guglielmo Marconi, 8;3;21
1366;Izano, Gerardo da Izano, 4/C;3;Casalpusterlengo, Pusterla 7;1;0
1367;Izano, Gerardo da Izano, 4/C;3;Castelleone, Roma, 67;0;32
1368;Izano, Gerardo da Izano, 4/C;3;Castelleone, Roma, 67;2;48
1369;Izano, Gerardo da Izano, 4/C;3;Castelverde, Ubaldo Ferrari, 15;2;6
1370;Izano, Gerardo da Izano, 4/C;3;Crema, Civerchi, 9;1;215
1371;Izano, Gerardo da Izano, 4/C;3;Crema, Civerchi, 9;2;258
1372;Izano, Gerardo da Izano, 4/C;3;Crema, Civerchi, 9;3;301
1373;Izano, Gerardo da Izano, 4/C;3;Crema, Civerchi, 9;4;43
1374;Izano, Gerardo da Izano, 4/C;3;Cremona, Ugolani Dati, 4;1;5
1375;Izano, Gerardo da Izano, 4/C;3;Cremona, Ugolani Dati, 4;3;7
1376;Izano, Gerardo da Izano, 4/C;3;Dovera, Oldrini 2;4;6
1377;Izano, Gerardo da Izano, 4/C;3;Grontardo, Roma, 16;3;7
1378;Izano, Gerardo da Izano, 4/C;3;Grumello Cremonese ed Uniti, Roma, 2;0;4
1379;Izano, Gerardo da Izano, 4/C;3;Isola Dovarese, Giacomo Matteotti, 1;3;14
1380;Izano, Gerardo da Izano, 4/C;3;Izano, Gerardo da Izano, 4/C;3;14
1381;Izano, Gerardo da Izano, 4/C;3;Madignano, Portici, 4;2;48
1382;Izano, Gerardo da Izano, 4/C;3;Monte Cremasco, Roma, 12;4;10
1383;Izano, Gerardo da Izano, 4/C;3;Montodine,  XXV Aprile, 10;0;28
1384;Izano, Gerardo da Izano, 4/C;3;Offanengo, Clavelli Martini, 5;3;98
1385;Izano, Gerardo da Izano, 4/C;3;Ostiano, Mazzini, 1;1;0
1386;Izano, Gerardo da Izano, 4/C;3;Ostiano, Mazzini, 1;3;0
1387;Izano, Gerardo da Izano, 4/C;3;Palazzo Pignano, Marco Polo, 31;2;0
1388;Izano, Gerardo da Izano, 4/C;3;Pandino, Castello, 15;2;78
1389;Izano, Gerardo da Izano, 4/C;3;Pandino, Castello, 15;4;13
1390;Izano, Gerardo da Izano, 4/C;3;Persico Dosimo, Albert ,7;1;15
1391;Izano, Gerardo da Izano, 4/C;3;Persico Dosimo, Albert ,7;3;21
1392;Izano, Gerardo da Izano, 4/C;3;Piadena, Platina, 40;3;35
1393;Izano, Gerardo da Izano, 4/C;3;Pizzighettone, Giuseppe Garibaldi, 18;0;4
1394;Izano, Gerardo da Izano, 4/C;3;Manerbio, INSURREZIONE NAZIONALE;3;315
1395;Izano, Gerardo da Izano, 4/C;3;Ricengo, Guglielmo Marconi;0;20
1396;Izano, Gerardo da Izano, 4/C;3;Ripalta Cremasca, Roma, 5;0;16
1397;Izano, Gerardo da Izano, 4/C;3;Rivolta d'Adda, Stefano Renzi, 5;2;18
1398;Izano, Gerardo da Izano, 4/C;3;Rivolta d'Adda, Stefano Renzi, 5;4;3
1399;Izano, Gerardo da Izano, 4/C;3;Romanengo, Guaiarini, 14;2;0
1400;Izano, Gerardo da Izano, 4/C;3;San Giovanni in Croce, Feudatari, 25 A;1;5
1401;Izano, Gerardo da Izano, 4/C;3;San Giovanni in Croce, Feudatari, 25 A;3;7
1402;Izano, Gerardo da Izano, 4/C;3;Scandolara Ravara, Italia;1;0
1403;Izano, Gerardo da Izano, 4/C;3;Sergnano, IV Novembre,  10;0;8
1404;Izano, Gerardo da Izano, 4/C;3;Sesto ed Uniti, Roma, 4;0;0
1405;Izano, Gerardo da Izano, 4/C;3;Soncino, Dante Alighieri, 23;0;36
1406;Izano, Gerardo da Izano, 4/C;3;Soresina, Giacomo Matteotti, 6;0;36
1407;Izano, Gerardo da Izano, 4/C;3;Spino d'Adda, Circonvallazione, 13;2;12
1408;Izano, Gerardo da Izano, 4/C;3;Spino d'Adda, Circonvallazione, 13;4;2
1409;Izano, Gerardo da Izano, 4/C;3;Trescore Cremasco, Vittorio Veneto, 1;4;4
1410;Izano, Gerardo da Izano, 4/C;3;Trigolo, Roma, 26;0;0
1411;Izano, Gerardo da Izano, 4/C;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;2
1412;Izano, Gerardo da Izano, 4/C;3;Vailate, Dante Alighieri, 7;1;0
1413;Izano, Gerardo da Izano, 4/C;3;Vescovato, Roma, 44;3;35
1414;Izano, Gerardo da Izano, 4/C;3;Casaletto Vaprio, Maggiore, 7;4;1
1415;Izano, Gerardo da Izano, 4/C;3;Cremona, Sesto 39;3;21
1416;Madignano, Portici, 4;2;Agnadello, Marconi, 6;4;52
1417;Madignano, Portici, 4;2;Annicco, Giuseppe Garibaldi, 6;2;7
1418;Madignano, Portici, 4;2;Bagnolo Cremasco, Roma, 3;4;28
1419;Madignano, Portici, 4;2;Camisano, Trieste, 57;0;10
1420;Madignano, Portici, 4;2;Capergnanica, XI febbraio, 7;4;28
1421;Madignano, Portici, 4;2;Capralba, Piave, 2;0;70
1422;Madignano, Portici, 4;2;Casale Cremasco-Vidolasco, Roma, 56;0;20
1423;Madignano, Portici, 4;2;Casalmaggiore, Guglielmo Marconi, 8;1;126
1424;Madignano, Portici, 4;2;Casalmaggiore, Guglielmo Marconi, 8;3;21
1425;Madignano, Portici, 4;2;Casalpusterlengo, Pusterla 7;1;0
1426;Madignano, Portici, 4;2;Castelleone, Roma, 67;0;145
1427;Madignano, Portici, 4;2;Castelleone, Roma, 67;2;203
1428;Madignano, Portici, 4;2;Castelverde, Ubaldo Ferrari, 15;2;0
1429;Madignano, Portici, 4;2;Crema, Civerchi, 9;1;1830
1430;Madignano, Portici, 4;2;Crema, Civerchi, 9;2;2135
1431;Madignano, Portici, 4;2;Crema, Civerchi, 9;3;305
1432;Madignano, Portici, 4;2;Crema, Civerchi, 9;4;610
1433;Madignano, Portici, 4;2;Cremona, Ugolani Dati, 4;1;6
1434;Madignano, Portici, 4;2;Cremona, Ugolani Dati, 4;3;1
1435;Madignano, Portici, 4;2;Dovera, Oldrini 2;4;34
1436;Madignano, Portici, 4;2;Grontardo, Roma, 16;3;2
1437;Madignano, Portici, 4;2;Grumello Cremonese ed Uniti, Roma, 2;0;20
1438;Madignano, Portici, 4;2;Isola Dovarese, Giacomo Matteotti, 1;3;11
1439;Madignano, Portici, 4;2;Izano, Gerardo da Izano, 4/C;3;5
1440;Madignano, Portici, 4;2;Madignano, Portici, 4;2;406
1441;Madignano, Portici, 4;2;Monte Cremasco, Roma, 12;4;106
1442;Madignano, Portici, 4;2;Montodine,  XXV Aprile, 10;0;75
1443;Madignano, Portici, 4;2;Offanengo, Clavelli Martini, 5;3;88
1444;Madignano, Portici, 4;2;Ostiano, Mazzini, 1;1;6
1445;Madignano, Portici, 4;2;Ostiano, Mazzini, 1;3;1
1446;Madignano, Portici, 4;2;Palazzo Pignano, Marco Polo, 31;2;49
1447;Madignano, Portici, 4;2;Pandino, Castello, 15;2;357
1448;Madignano, Portici, 4;2;Pandino, Castello, 15;4;102
1449;Madignano, Portici, 4;2;Persico Dosimo, Albert ,7;1;84
1450;Madignano, Portici, 4;2;Persico Dosimo, Albert ,7;3;14
1451;Madignano, Portici, 4;2;Piadena, Platina, 40;3;21
1452;Madignano, Portici, 4;2;Pizzighettone, Giuseppe Garibaldi, 18;0;35
1453;Madignano, Portici, 4;2;Manerbio, INSURREZIONE NAZIONALE;3;283
1454;Madignano, Portici, 4;2;Ricengo, Guglielmo Marconi;0;80
1455;Madignano, Portici, 4;2;Ripalta Cremasca, Roma, 5;0;155
1456;Madignano, Portici, 4;2;Rivolta d'Adda, Stefano Renzi, 5;2;203
1457;Madignano, Portici, 4;2;Rivolta d'Adda, Stefano Renzi, 5;4;58
1458;Madignano, Portici, 4;2;Romanengo, Guaiarini, 14;2;28
1459;Madignano, Portici, 4;2;San Giovanni in Croce, Feudatari, 25 A;1;132
1460;Madignano, Portici, 4;2;San Giovanni in Croce, Feudatari, 25 A;3;22
1461;Madignano, Portici, 4;2;Scandolara Ravara, Italia;1;0
1462;Madignano, Portici, 4;2;Sergnano, IV Novembre,  10;0;75
1463;Madignano, Portici, 4;2;Sesto ed Uniti, Roma, 4;0;10
1464;Madignano, Portici, 4;2;Soncino, Dante Alighieri, 23;0;230
1465;Madignano, Portici, 4;2;Soresina, Giacomo Matteotti, 6;0;210
1466;Madignano, Portici, 4;2;Spino d'Adda, Circonvallazione, 13;2;119
1467;Madignano, Portici, 4;2;Spino d'Adda, Circonvallazione, 13;4;34
1468;Madignano, Portici, 4;2;Trescore Cremasco, Vittorio Veneto, 1;4;16
1469;Madignano, Portici, 4;2;Trigolo, Roma, 26;0;20
1470;Madignano, Portici, 4;2;Vaiano Cremasco,  Gloriosi Caduti, 3;4;24
1471;Madignano, Portici, 4;2;Vailate, Dante Alighieri, 7;1;0
1472;Madignano, Portici, 4;2;Vescovato, Roma, 44;3;13
1473;Madignano, Portici, 4;2;Casaletto Vaprio, Maggiore, 7;4;0
1474;Madignano, Portici, 4;2;Cremona, Sesto 39;3;22
1475;Monte Cremasco, Roma, 12;4;Agnadello, Marconi, 6;4;70
